playerId,playerName,nationality,club,overall
503,Ştefan Daniel Radu,Romania,Lazio,80
504,Danny Rose,England,Tottenham Hotspur,80
505,Erik Lamela,Argentina,Tottenham Hotspur,80
506,Raúl García Escudero,Spain,Athletic Club de Bilbao,80
507,Ronaldo  Aparecido Rodrigues,Brazil,AS Monaco,80
508,Daniel Wass,Denmark,Valencia CF,80
509,Sergio Germán Romero,Argentina,Manchester United,80
510,Pedro León Sánchez Gil,Spain,SD Eibar,80
511,Ignacio Piatti,Argentina,Montreal Impact,80
512,David Ospina Ramírez,Colombia,Napoli,80
513,Marcelo Alfonso Díaz Rojas,Chile,Racing Club,80
514,Mathieu Valbuena,France,Olympiacos CFP,80
515,Lars Bender,Germany,Bayer 04 Leverkusen,80
516,Sven Bender,Germany,Bayer 04 Leverkusen,80
517,Etienne Capoue,France,Watford,80
518,Vitorino Gabriel  Pacheco Antunes,Portugal,Getafe CF,80
519,Ralf Fährmann,Germany,Norwich City,80
520,Federico Julián Fazio,Argentina,Roma,80
521,長谷 部誠,Japan,Eintracht Frankfurt,80
522,Sidnei Rechel da Silva Júnior,Brazil,Real Betis,80
523,Diego Perotti,Argentina,Roma,80
524,Lucas David Pratto,Argentina,River Plate,80
525,Sofiane Feghouli,Algeria,Galatasaray SK,80
526,Kieran Trippier,England,Atlético Madrid,80
527,Mateo Pablo Musacchio,Argentina,Milan,80
528,Yann Gérard M'Vila,France,AS Saint-Étienne,80
529,Lars Stindl,Germany,Borussia Mönchengladbach,80
530,Fyodor Smolov,Russia,Lokomotiv Moscow,80
531,Steven N'Kemboanza Mike Christopher Nzonzi,France,Galatasaray SK,80
532,Francis Coquelin,France,Valencia CF,80
533,Givanildo Vieira de Souza,Brazil,Shanghai SIPG FC,80
534,Kevin Strootman,Netherlands,Olympique de Marseille,80
535,Chris Smalling,England,Manchester United,80
536,Kamil Glik,Poland,AS Monaco,80
537,Eduardo Antonio Salvio,Argentina,Boca Juniors,80
538,Danijel Subašić,Croatia,AS Monaco,80
539,Kevin Vogt,Germany,TSG 1899 Hoffenheim,80
540,Roberto Pereyra,Argentina,Watford,80
541,Younès Belhanda,Morocco,Galatasaray SK,80
542,Sergio Enrich Ametller,Spain,SD Eibar,80
543,Dejan Lovren,Croatia,Liverpool,80
544,Simone Verdi,Italy,Napoli,80
545,Luis Fernando Muriel Fruto,Colombia,Atalanta,80
546,Domagoj Vida,Croatia,Beşiktaş JK,80
547,Ibai Gómez Pérez,Spain,Athletic Club de Bilbao,80
548,Steven Berghuis,Netherlands,Feyenoord,80
549,Cristian Tello Herrera,Spain,Real Betis,80
550,Ismaily Gonçalves dos S.,Brazil,Shakhtar Donetsk,80
551,Faouzi Ghoulam,Algeria,Napoli,80
552,Salif Sané,Senegal,FC Schalke 04,80
553,Simone Zaza,Italy,Torino,80
554,Šime Vrsaljko,Croatia,Atlético Madrid,80
555,Alejandro Pozuelo Melero,Spain,Toronto FC,80
556,Raúl Alonso Jiménez Rodríguez,Mexico,Wolverhampton Wanderers,80
557,Bernard  Anício Caldeira Duarte,Brazil,Everton,80
558,Taras Stepanenko,Ukraine,Shakhtar Donetsk,80
559,Franco Armani,Argentina,River Plate,80
560,Iván Marcone,Argentina,Boca Juniors,80
561,Jonathan Rodríguez Menéndez,Spain,Lazio,80
562,Jaime Mata Arnaiz,Spain,Getafe CF,80
563,Moussa Marega,Mali,FC Porto,80
564,Everton Jorge Andrade Zanon,Brazil,Fluminense,80
565,Welington Kauê Dano Nascimento,Brazil,Cruzeiro,80
566,Jorge Ezequiel Serendero,Uruguay,Uruguay,80
567,Matías David Baldona,Uruguay,Uruguay,80
568,Mauro Evidio Nérez,Uruguay,Uruguay,80
569,Vinícius José de Oliveira Júnior,Brazil,Real Madrid,79
570,Rodrigo Bentancur Colmán,Uruguay,Juventus,79
571,Lucas Tolentino Coelho de Lima,Brazil,Milan,79
572,Aaron Wan-Bissaka,England,Manchester United,79
573,Alban Lafont,France,FC Nantes,79
574,Ibrahima Konaté,France,RB Leipzig,79
575,Mikel Merino Zazón,Spain,Real Sociedad,79
576,Sander Berge,Norway,KRC Genk,79
577,Lorenzo Pellegrini,Italy,Roma,79
578,Federico Chiesa,Italy,Fiorentina,79
579,Daniel Olmo Carvajal,Spain,Dinamo Zagreb,79
580,Roman Zobnin,Russia,Spartak Moscow,79
581,Allan Saint-Maximin,France,Newcastle United,79
582,Cristian David Pavón,Argentina,LA Galaxy,79
583,Thilo Kehrer,Germany,Paris Saint-Germain,79
584,Christian Pulisic,United States,Chelsea,79
585,Franck Yannick Kessié,Ivory Coast,Milan,79
586,Achraf Hakimi Mouh,Morocco,Borussia Dortmund,79
587,Diadie Samassékou,Mali,TSG 1899 Hoffenheim,79
588,Marc Roca Junqué,Spain,RCD Espanyol,79
589,Dan-Axel Zagadou,France,Borussia Dortmund,79
590,Viktor Tsygankov,Ukraine,Dynamo Kyiv,79
591,Raúl de Tomás Gómez,Spain,SL Benfica,79
592,Ruben Loftus-Cheek,England,Chelsea,79
593,Stanislav Lobotka,Slovakia,RC Celta,79
594,Jason Denayer,Belgium,Olympique Lyonnais,79
595,Lukas Klostermann,Germany,RB Leipzig,79
596,Alexandr Golovin,Russia,AS Monaco,79
597,Abdou Diallo,France,Paris Saint-Germain,79
598,Benjamin Pavard,France,FC Bayern München,79
599,Milot Rashica,Kosovo,SV Werder Bremen,79
600,Ben Chilwell,England,Leicester City,79
601,Wesley Moraes Ferreira da Silva,Brazil,Aston Villa,79
602,Tomáš Souček,Czech Republic,SK Slavia Praha,79
603,Héctor Junior Firpo Adamés,Spain,FC Barcelona,79
604,James  Ward-Prowse,England,Southampton,79
605,Adnan Januzaj,Belgium,Real Sociedad,79
606,Otávio Edmilson da Silva Monteiro,Brazil,FC Porto,79
607,Niklas Stark,Germany,Hertha BSC,79
608,Alex Iwobi,Nigeria,Everton,79
609,Jean-Philippe Gbamin,Ivory Coast,Everton,79
610,Munir El Haddadi,Spain,Sevilla FC,79
611,José Ángel Esmoris Tasende,Spain,Manchester City,79
612,James Maddison,England,Leicester City,79
613,André Miguel Valente da Silva,Portugal,Milan,79
614,Richarlison de Andrade,Brazil,Everton,79
615,中島 翔哉,Japan,FC Porto,79
616,Raphael Dias Belloli,Brazil,Sporting CP,79
617,Eric Dier,England,Tottenham Hotspur,79
618,Leandro Trossard,Belgium,Brighton & Hove Albion,79
619,Jonathan Castro Otto,Spain,Wolverhampton Wanderers,79
620,Morgan Sanson,France,Olympique de Marseille,79
621,Jefferson Andrés Lerma Solís,Colombia,Bournemouth,79
622,Léo Dubois,France,Olympique Lyonnais,79
623,Florian Grillitsch,Austria,TSG 1899 Hoffenheim,79
624,Leandro Cabrera,Uruguay,Getafe CF,79
625,Ross Barkley,England,Chelsea,79
626,Jeison Fabián Murillo Cerón,Colombia,Sampdoria,79
627,James Tarkowski,England,Burnley,79
628,Loris Karius,Germany,Beşiktaş JK,79
629,Nick Pope,England,Burnley,79
630,John Anthony Brooks,United States,VfL Wolfsburg,79
631,Michy Batshuayi Tunga,Belgium,Chelsea,79
632,Maximilian Arnold,Germany,VfL Wolfsburg,79
633,Sead Kolašinac,Bosnia Herzegovina,Arsenal,79
634,Fabian Schär,Switzerland,Newcastle United,79
635,Ricardo Jorge da Luz Horta,Portugal,SC Braga,79
636,Lucas Alario,Argentina,Bayer 04 Leverkusen,79
637,Mariano Díaz Mejía,Dominican Republic,Real Madrid,79
638,Ruben Aguilar,France,AS Monaco,79
639,Fabián Balbuena,Paraguay,West Ham United,79
640,Shkodran Mustafi,Germany,Arsenal,79
641,Germán Alejandro Pezzella,Argentina,Fiorentina,79
642,Danny  Vieira da Costa,Germany,Eintracht Frankfurt,79
643,Willy Boly,France,Wolverhampton Wanderers,79
644,Ben Davies,Wales,Tottenham Hotspur,79
645,Frederico R. de Paula Santos,Brazil,Manchester United,79
646,Mbwana Ally Samatta,Tanzania,KRC Genk,79
647,Diego Carlos Santos Silva,Brazil,Sevilla FC,79
648,Karl Brillant Toko Ekambi,Cameroon,Villarreal CF,79
649,Andrey Lunev,Russia,Russia,79
650,Ruslan Malinovskyi,Ukraine,Atalanta,79
651,Mamadou Sakho,France,Crystal Palace,79
652,Joshua King,Norway,Bournemouth,79
653,Haris Seferović,Switzerland,SL Benfica,79
654,Víctor Laguardia Cisneros,Spain,Deportivo Alavés,79
655,Phil Jones,England,Manchester United,79
656,Serge Aurier,Ivory Coast,Tottenham Hotspur,79
657,Leonardo Spinazzola,Italy,Roma,79
658,Kenny Lala,France,RC Strasbourg Alsace,79
659,Santiago Arias Naranjo,Colombia,Atlético Madrid,79
660,Daniele Baselli,Italy,Torino,79
661,Téji Savanier,France,Montpellier HSC,79
662,Leonardo Carrilho Baptistão,Brazil,Wuhan Zall,79
663,Joël Veltman,Netherlands,Ajax,79
664,Davide Zappacosta,Italy,Chelsea,79
665,武磊,China PR,RCD Espanyol,79
666,David Villa Sánchez,Spain,Vissel Kobe,79
667,Burak Yılmaz,Turkey,Beşiktaş JK,79
668,Antonio Mirante,Italy,Roma,79
669,Salomon Armand Magloire Kalou,Ivory Coast,Hertha BSC,79
670,Dante Bonfim da Costa Santos,Brazil,OGC Nice,79
671,Mathieu Debuchy,France,AS Saint-Étienne,79
672,Ezequiel Iván Lavezzi,Argentina,Hebei China Fortune FC,79
673,Borja Valero Iglesias,Spain,Inter,79
674,Martin Škrtel,Slovakia,Atalanta,79
675,Jonny Evans,Northern Ireland,Leicester City,79
676,Diego Hernán Váleri,Argentina,Portland Timbers,79
677,Niklas Moisander,Finland,SV Werder Bremen,79
678,Domenico Criscito,Italy,Genoa,79
679,Antonio Candreva,Italy,Inter,79
680,Iván Marcano Sierra,Spain,FC Porto,79
681,Kevin-Prince Boateng,Ghana,Fiorentina,79
682,Augusto Matías Fernández,Argentina,Beijing Renhe FC,79
683,Nahuel Ignacio Guzmán,Argentina,Tigres U.A.N.L.,79
684,Ignacio Monreal Eraso,Spain,Arsenal,79
685,Ángel Luís Rodríguez Díaz,Spain,Getafe CF,79
686,Esteban Félix Granero Molina,Spain,RCD Espanyol,79
687,Éder Citadin Martins,Italy,Jiangsu Suning FC,79
688,Ruud Vormer,Netherlands,Club Brugge KV,79
689,Séamus Coleman,Republic of Ireland,Everton,79
690,Adam David Lallana,England,Liverpool,79
691,Anthony Modeste,France,1. FC Köln,79
692,Max-Alain Gradel,Ivory Coast,Toulouse Football Club,79
693,Yuri Berchiche Izeta,Spain,Athletic Club de Bilbao,79
694,Mariano Ferreira Filho,Brazil,Galatasaray SK,79
695,Ömer Toprak,Turkey,SV Werder Bremen,79
696,Nikola Kalinić,Croatia,Atlético Madrid,79
697,Cristhian Ricardo Stuani Curbelo,Uruguay,Girona FC,79
698,Sven Ulreich,Germany,FC Bayern München,79
699,Kwadwo Asamoah,Ghana,Inter,79
700,Alex Teixeira dos Santos,Brazil,Jiangsu Suning FC,79
701,Senad Lulić,Bosnia Herzegovina,Lazio,79
702,José Salomón Rondón Giménez,Venezuela,Dalian YiFang FC,79
703,香川 真司,Japan,Real Zaragoza,79
704,Jack Wilshere,England,West Ham United,79
705,Vicente Guaita Panadero,Spain,Crystal Palace,79
706,José Ángel Valdés Díaz,Spain,SD Eibar,79
707,Iago Falqué Silva,Spain,Torino,79
708,Javier Matías Pastore,Argentina,Roma,79
709,Maicon Pereira Roque,Brazil,Al Nassr,79
710,Fabián Orellana,Chile,SD Eibar,79
711,艾克森,Brazil,Guangzhou Evergrande Taobao FC,79
712,Enrique García Martínez,Spain,SD Eibar,79
713,Sergio Escudero Palomo,Spain,Sevilla FC,79
714,Mario Gaspar Pérez Martínez,Spain,Villarreal CF,79
715,Iago Herrerín Buisán,Spain,Athletic Club de Bilbao,79
716,Víctor Ruíz Torre,Spain,Beşiktaş JK,79
717,Ishak Belfodil,Algeria,TSG 1899 Hoffenheim,79
718,Andriy Yarmolenko,Ukraine,West Ham United,79
719,Wahbi Khazri,Tunisia,AS Saint-Étienne,79
720,Enzo Pérez,Argentina,River Plate,79
721,Daniel Caligiuri,Italy,FC Schalke 04,79
722,Danilo Luiz da Silva,Brazil,Juventus,79
723,Nicolas Pallois,France,FC Nantes,79
724,Víctor Machín Pérez,Spain,Atlético Madrid,79
725,Milan Badelj,Croatia,Fiorentina,79
726,Anton Ciprian Tătărușanu,Romania,Olympique Lyonnais,79
727,José Luís Mendes Andrade,Cape Verde,FC Porto,79
728,Damián Nicolás Suárez Suárez,Uruguay,Getafe CF,79
729,Roque Mesa Quevedo,Spain,CD Leganés,79
730,Mário Rui Silva Duarte,Portugal,Napoli,79
731,乾 貴士,Japan,SD Eibar,79
732,Denis Cheryshev,Russia,Valencia CF,79
733,Carlos Arturo Bacca Ahumada,Colombia,Villarreal CF,79
734,Andreas Samaris,Greece,SL Benfica,79
735,Jonas Hector,Germany,1. FC Köln,79
736,Rubén Peña Jiménez,Spain,Villarreal CF,79
737,Abderrazak Hamdallah,Morocco,Al Nassr,79
738,Darío Benedetto,Argentina,Olympique de Marseille,79
739,Leonardo Sigali,Argentina,Racing Club,79
740,Raúl Michel Melo da Silva,Brazil,SC Braga,79
741,Petros Matheus dos Santos Araujo,Brazil,Al Nassr,79
742,Dyego Wilverson Ferreira Sousa,Portugal,Shenzhen FC,79
743,Francisco das Chagas Soares dos Santos,Brazil,FC Porto,79
744,Rubén Alcaraz Jiménez,Spain,Real Valladolid CF,79
745,Maikel Renan Catarino Fagundes,Brazil,Atlético Mineiro,79
746,A. Benjamin Chiamuloira Paes,Brazil,Internacional,79
747,Melvin Luan Parrela Porfírio,Brazil,CSA - AL,79
748,Bernard Gabriel Prestão Chaves,Brazil,Internacional,79
749,Luan Vágner Boas Macedo,Brazil,Santos,79
750,Daniel Martín Lenzado,Uruguay,Uruguay,79
751,Enzo Martín Riquero,Uruguay,Uruguay,79
752,Leandro Miguel Sáreda,Uruguay,Uruguay,79
753,Enzo Manuel Aguerro,Uruguay,Uruguay,79
754,Alex Meret,Italy,Napoli,78
755,Ismaïla Sarr,Senegal,Watford,78
756,Declan Rice,England,West Ham United,78
757,Florian Neuhaus,Germany,Borussia Mönchengladbach,78
758,Matías Zaracho,Argentina,Racing Club,78
759,Francisco Reis Ferreira,Portugal,SL Benfica,78
760,Joachim Andersen,Denmark,Olympique Lyonnais,78
761,Denis Lemi Zakaria Lako Lado,Switzerland,Borussia Mönchengladbach,78
762,Issa Diop,France,West Ham United,78
763,Henry Onyekuru,Nigeria,AS Monaco,78
764,Nanitamo Jonathan Ikoné,France,LOSC Lille,78
765,Cengiz Ünder,Turkey,Roma,78
766,Martin Ødegaard,Norway,Real Sociedad,78
767,Jonathan Bamba,France,LOSC Lille,78
768,Nadiem Amiri,Germany,Bayer 04 Leverkusen,78
769,Oleksandr Zinchenko,Ukraine,Manchester City,78
770,Jean-Philippe Mateta,France,1. FSV Mainz 05,78
771,Okay Yokuşlu,Turkey,RC Celta,78
772,Bryan Cristante,Italy,Roma,78
773,Leander Dendoncker,Belgium,Wolverhampton Wanderers,78
774,Mahmoud Dahoud,Germany,Borussia Dortmund,78
775,Nico Elvedi,Switzerland,Borussia Mönchengladbach,78
776,Joelinton Apolinário de Lira,Brazil,Newcastle United,78
777,Daniel Castelo Podence,Portugal,Olympiacos CFP,78
778,Georgiy Dzhikiya,Russia,Spartak Moscow,78
779,Aarón Martín Caricol,Spain,1. FSV Mainz 05,78
780,Enis Bardhi,FYR Macedonia,Levante UD,78
781,Nemanja Maksimović,Serbia,Getafe CF,78
782,Fernando Calero Villa,Spain,RCD Espanyol,78
783,Jack Butland,England,Stoke City,78
784,Óliver Torres Muñoz,Spain,Sevilla FC,78
785,Gaëtan  Laborde,France,Montpellier HSC,78
786,Rodrigo Javier De Paul,Argentina,Udinese,78
787,Davie Selke,Germany,Hertha BSC,78
788,Mario Lemina,Gabon,Southampton,78
789,Divock Origi,Belgium,Liverpool,78
790,Erick Pulgar,Chile,Fiorentina,78
791,Aleksey Miranchuk,Russia,Lokomotiv Moscow,78
792,Wílmar Enrique Barrios Terán,Colombia,Colombia,78
793,Juan Musso,Argentina,Udinese,78
794,Rúben Miguel Nunes Vezo,Portugal,Levante UD,78
795,Baptiste Santamaria,France,Angers SCO,78
796,Yerry Mina,Colombia,Everton,78
797,Joan Jordán Moreno,Spain,Sevilla FC,78
798,Lucas Tousart,France,Olympique Lyonnais,78
799,Yusuf Yazıcı,Turkey,LOSC Lille,78
800,Michael Gregoritsch,Austria,FC Augsburg,78
801,Jamaal Lascelles,England,Newcastle United,78
802,Tonny Emilio Trindade de Vilhena,Netherlands,Netherlands,78
803,Denis Suárez Fernández,Spain,RC Celta,78
804,Karim Rekik,Netherlands,Hertha BSC,78
805,Bertrand Traoré,Burkina Faso,Olympique Lyonnais,78
806,Ibrahim Amadou,France,Norwich City,78
807,Max  Meyer,Germany,Crystal Palace,78
808,José Pedro Malheiro de Sá,Portugal,Olympiacos CFP,78
809,Alexandr Selikhov,Russia,Spartak Moscow,78
810,Aleksandar Mitrović,Serbia,Fulham,78
811,Guillermo Alfonso Maripán Loaysa,Chile,Deportivo Alavés,78
812,Ellyes Skhiri,Tunisia,1. FC Köln,78
813,Denzel Dumfries,Netherlands,PSV,78
814,Bruno Viana Willemen Da Silva,Brazil,SC Braga,78
815,Matz Sels,Belgium,RC Strasbourg Alsace,78
816,Adama Soumaoro,France,LOSC Lille,78
817,Jordan Veretout,France,Roma,78
818,Viktor Fischer,Denmark,FC København,78
819,Soualiho Meïté,France,Torino,78
820,Jean-Paul Boëtius,Netherlands,1. FSV Mainz 05,78
821,Domenico Berardi,Italy,Sassuolo,78
822,Roberto Gagliardini,Italy,Inter,78
823,Renzo Saravia,Argentina,FC Porto,78
824,Ayoze Pérez Gutiérrez,Spain,Leicester City,78
825,Hans Hateboer,Netherlands,Atalanta,78
826,Benjamin Verbič,Slovenia,Dynamo Kyiv,78
827,Gonzalo Nicolás Martínez,Argentina,Atlanta United,78
828,Rafael Tolói,Brazil,Atalanta,78
829,Shane Duffy,Republic of Ireland,Brighton & Hove Albion,78
830,Florian Lejeune,France,Newcastle United,78
831,Lewis Dunk,England,Brighton & Hove Albion,78
832,Pedro Filipe Teodósio Mendes,Portugal,Montpellier HSC,78
833,Fernando Lucas Martins,Brazil,Beijing Sinobo Guoan FC,78
834,Konstantinos Fortounis,Greece,Olympiacos CFP,78
835,Christophe Hérelle,France,OGC Nice,78
836,Omar Mascarell González,Spain,FC Schalke 04,78
837,Armindo Tué Na Bangna,Portugal,PSV,78
838,Simon Deli,Ivory Coast,Club Brugge KV,78
839,Michael Ngadeu,Cameroon,KAA Gent,78
840,Victor Wanyama,Kenya,Tottenham Hotspur,78
841,Christian Kabasele,Belgium,Watford,78
842,Andy Delort,Algeria,Montpellier HSC,78
843,Joel Robles Blázquez,Spain,Real Betis,78
844,Sérgio Miguel Relvas de Oliveira,Portugal,FC Porto,78
845,Vincent Paté Aboubakar,Cameroon,FC Porto,78
846,Mark Uth,Germany,FC Schalke 04,78
847,Matt Doherty,Republic of Ireland,Wolverhampton Wanderers,78
848,David López Silva,Spain,RCD Espanyol,78
849,Remo Freuler,Switzerland,Atalanta,78
850,Diego Demme,Germany,RB Leipzig,78
851,Alexander Schwolow,Germany,SC Freiburg,78
852,Jannik Vestergaard,Denmark,Southampton,78
853,Florent Mollet,France,Montpellier HSC,78
854,Jonas Hofmann,Germany,Borussia Mönchengladbach,78
855,Vincenzo Grifo,Italy,TSG 1899 Hoffenheim,78
856,Flavien Tait,France,Stade Rennais FC,78
857,Diego Laxalt,Uruguay,Milan,78
858,Nikola Maksimović,Serbia,Napoli,78
859,Ander Capa Rodríguez,Spain,Athletic Club de Bilbao,78
860,Bartolomeu Jacinto Quissanga,Angola,Lazio,78
861,Mbaye Diagne,Senegal,Galatasaray SK,78
862,Francisco Guillermo Ochoa Magaña,Mexico,Club América,78
863,Carlos Alberto Tevez,Argentina,Boca Juniors,78
864,José Ernesto Sosa,Argentina,Trabzonspor,78
865,Raffael Caetano de Araújo,Brazil,Borussia Mönchengladbach,78
866,Andrés Eduardo Fernández Moreno,Spain,Villarreal CF,78
867,Javier Horacio Pinola,Argentina,River Plate,78
868,Mauro Matías Zárate,Argentina,Boca Juniors,78
869,Vitorino Hilton da Silva,Brazil,Montpellier HSC,78
870,Guillaume Hoarau,France,BSC Young Boys,78
871,Andreas Granqvist,Sweden,Helsingborgs IF,78
872,Ryan Guno Babel,Netherlands,Galatasaray SK,78
873,Thomas Vermaelen,Belgium,Vissel Kobe,78
874,David Ángel Abraham,Argentina,Eintracht Frankfurt,78
875,Samir Nasri,France,RSC Anderlecht,78
876,Itumeleng Khune,South Africa,Kaizer Chiefs,78
877,Andrea Masiello,Italy,Atalanta,78
878,Ryan Bertrand,England,Southampton,78
879,Jonathan dos Santos Ramírez,Mexico,LA Galaxy,78
880,Gervais Lombe Yao Kouassi,Ivory Coast,Parma,78
881,Nuri Şahin,Turkey,SV Werder Bremen,78
882,Steven Defour,Belgium,Burnley,78
883,Kevin Mirallas,Belgium,Everton,78
884,Manuel Alejandro García Sánchez,Spain,Deportivo Alavés,78
885,Jorge Andújar Moreno,Spain,Levante UD,78
886,Victor Moses,Nigeria,Fenerbahçe SK,78
887,Cristian Daniel Ansaldi,Argentina,Torino,78
888,Simon Mignolet,Belgium,Club Brugge KV,78
889,Héctor Alfredo Moreno Herrera,Mexico,Mexico,78
890,James Tomkins,England,Crystal Palace,78
891,Felipe Salvador Caicedo Corozo,Ecuador,Lazio,78
892,Valter Birsa,Slovenia,Cagliari,78
893,Dieumerci Mbokani Bezua,DR Congo,Royal Antwerp FC,78
894,Cristian Eduardo Zapata Valencia,Colombia,Genoa,78
895,Javier Hernández Balcázar,Mexico,West Ham United,78
896,Papa Kouly Diop,Senegal,SD Eibar,78
897,Miralem Sulejmani,Serbia,BSC Young Boys,78
898,Damien Da Silva,France,Stade Rennais FC,78
899,Marcelo Antônio Guedes Filho,Brazil,Olympique Lyonnais,78
900,Guilherme Alvim Marinato,Russia,Lokomotiv Moscow,78
901,Stevan Jovetić,Montenegro,AS Monaco,78
902,Martín Cáceres,Uruguay,Lazio,78
903,Jose Holebas,Greece,Watford,78
904,Nordin Amrabat,Morocco,Al Nassr,78
905,Troy Deeney,England,Watford,78
906,Ljubomir Fejsa,Serbia,SL Benfica,78
907,Daniel Schwaab,Germany,PSV,78
908,Orestis Karnezis,Greece,Napoli,78
909,Nils Petersen,Germany,SC Freiburg,78
910,Pablo Daniel Piatti,Argentina,RCD Espanyol,78
911,Sandro Wagner,Germany,Tianjin TEDA FC,78
912,Bruno  Soriano Llido,Spain,Villarreal CF,78
913,Adrien Sebastian Perruchet Silva,Portugal,Leicester City,78
914,Mikel San José Domínguez,Spain,Athletic Club de Bilbao,78
915,Daniel Nii Tackie Mensah Welbeck,England,Watford,78
916,Ron-Robert Zieler,Germany,Hannover 96,78
917,Ashley Barnes,England,Burnley,78
918,Artem Dzyuba,Russia,Russia,78
919,Clément Grenier,France,Stade Rennais FC,78
920,Ignacio Camacho Barnola,Spain,VfL Wolfsburg,78
921,Rafael de Souza Pereira,Brazil,Tigres U.A.N.L.,78
922,Alan Douglas Borges de Carvalho,Brazil,Tianjin Quanjian FC,78
923,Ryad Boudebouz,Algeria,AS Saint-Étienne,78
924,Admir Mehmedi,Switzerland,VfL Wolfsburg,78
925,Daniel Filipe Martins Carriço,Portugal,Sevilla FC,78
926,Sebastian Rudy,Germany,TSG 1899 Hoffenheim,78
927,Josef de Souza Dias,Brazil,Al Ahli,78
928,Benjamin Hübner,Germany,TSG 1899 Hoffenheim,78
929,Vicente Iborra de la Fuente,Spain,Villarreal CF,78
930,Julian Baumgartlinger,Austria,Bayer 04 Leverkusen,78
931,Rafael Pereira da Silva,Brazil,Olympique Lyonnais,78
932,Ben Mee,England,Burnley,78
933,Óscar de Marcos Arana,Spain,Athletic Club de Bilbao,78
934,Marwin Hitz,Switzerland,Borussia Dortmund,78
935,Nathaniel Edwin Clyne,England,Liverpool,78
936,Benjamin André,France,LOSC Lille,78
937,Michail Antonio,England,West Ham United,78
938,Pascal Groß,Germany,Brighton & Hove Albion,78
939,Johann  Berg Guðmunds­son,Iceland,Burnley,78
940,Daniel Ginczek,Germany,VfL Wolfsburg,78
941,Steve Cook,England,Bournemouth,78
942,Jaume Vicent Costa Jordá,Spain,Valencia CF,78
